Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000091,New Forest,E02004779,NewForest001,225000,2000,830
E07000091,New Forest,E02004780,NewForest002,207000,1640,770
E07000091,New Forest,E02004781,NewForest003,205000,1600,950
E07000091,New Forest,E02004782,NewForest004,177000,1040,760
E07000091,New Forest,E02004783,NewForest005,215000,1800,870
E07000091,New Forest,E02004784,NewForest006,320000,6000,950
E07000091,New Forest,E02004785,NewForest007,268000,3400,910
E07000091,New Forest,E02004786,NewForest008,176500,1030,930
E07000091,New Forest,E02004787,NewForest009,174500,990,820
E07000091,New Forest,E02004788,NewForest010,285000,4250,920
E07000091,New Forest,E02004789,NewForest011,212000,1740,800
E07000091,New Forest,E02004790,NewForest012,182475,1150,750
E07000091,New Forest,E02004791,NewForest013,196500,1430,740
E07000091,New Forest,E02004792,NewForest014,225000,2000,780
E07000091,New Forest,E02004793,NewForest015,384000,9200,940
E07000091,New Forest,E02004794,NewForest016,318475,5924,940
E07000091,New Forest,E02004795,NewForest017,306000,5300,820
E07000091,New Forest,E02004796,NewForest018,283000,4150,800
E07000091,New Forest,E02004797,NewForest019,212000,1740,700
E07000091,New Forest,E02004798,NewForest020,207000,1640,690
E07000091,New Forest,E02004799,NewForest021,170000,900,650
E07000091,New Forest,E02004800,NewForest022,295000,4750,740
E07000091,New Forest,E02004801,NewForest023,280000,4000,820
