Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000176,Rushcliffe,E02005906,Rushcliffe001,177000,1040,870
E07000176,Rushcliffe,E02005907,Rushcliffe002,152000,540,720
E07000176,Rushcliffe,E02005908,Rushcliffe003,168500,870,830
E07000176,Rushcliffe,E02005909,Rushcliffe004,240250,2305,1060
E07000176,Rushcliffe,E02005910,Rushcliffe005,172500,950,850
E07000176,Rushcliffe,E02005911,Rushcliffe006,177000,1040,1020
E07000176,Rushcliffe,E02005912,Rushcliffe007,206250,1625,910
E07000176,Rushcliffe,E02005913,Rushcliffe008,200050,1501,880
E07000176,Rushcliffe,E02005914,Rushcliffe009,129950,99,720
E07000176,Rushcliffe,E02005915,Rushcliffe010,199950,1499,870
E07000176,Rushcliffe,E02005916,Rushcliffe011,177000,1040,710
E07000176,Rushcliffe,E02005917,Rushcliffe012,244000,2380,950
E07000176,Rushcliffe,E02005918,Rushcliffe013,144000,380,730
E07000176,Rushcliffe,E02005919,Rushcliffe014,168000,860,830
E07000176,Rushcliffe,E02005920,Rushcliffe015,195000,1400,920
